Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
"3 Illustrations for ""Killed By Roses"" (A Book Of Portraits Of Yukio Mishima)",Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1969,Offset lithograph,"15 x 15"" (38.1 x 38.1 cm)",Gift of the designer,204.1973.1-3,Design,Architecture & Design,1973-05-08,Y,5674,http://www.moma.org/collection/works/5674,http://www.moma.org/media/W1siZiIsIjIyODc1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=10b72db2686b17f5,,,,38.1,,,38.1,,
Canon Camera,Kenji Itoh,2842,"(Japanese, born 1915)",(Japanese),(1915),(0),(Male),1955,Lithograph,"40 x 28 1/2"" (101.5 x 72.3 cm)",Gift of the artist,205.1956,Design,Architecture & Design,1956-04-04,Y,5676,http://www.moma.org/collection/works/5676,,,,,101.5,,,72.3,,
"Illustration for container for Eikoh Hosoe's ""Ordeal By Roses""",Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1969,Offset lithograph,"40 1/2 x 41 1/2"" (102.9 x 105.4cm)",Gift of the designer,205.1973,Design,Architecture & Design,1973-05-08,Y,5678,http://www.moma.org/collection/works/5678,,,,,102.9,,,105.4,,
(Exhibition of Japan Advertising Artists Club),Kenji Itoh,2842,"(Japanese, born 1915)",(Japanese),(1915),(0),(Male),1953,Poster,"40 x 28 1/2"" (101.5 x 72.3 cm)",Gift of the artist,206.1956,Design,Architecture & Design,1956-04-04,N,5680,,,,,,101.5,,,72.3,,
"Takenaka: Planners, Architects, Engineers, Builders",Takao Yamada,6480,"(Japanese, born 1938)",(Japanese),(1938),(0),(Male),1976,Lithograph,,"Gift of Takenaka Komuten Co., Ltd., Osaka, Japan",227.1978,Design,Architecture & Design,1978-02-27,Y,5761,http://www.moma.org/collection/works/5761,http://www.moma.org/media/W1siZiIsIjUyMDMwMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c48fa676e4630171,,,,,,,,,
"Takenaka: Planners, Architects, Engineers, Builders",Takao Yamada,6480,"(Japanese, born 1938)",(Japanese),(1938),(0),(Male),c.1976,Lithograph,"40 1/2 x 28 3/4"" (103 x 73 cm)","Gift of Takenaka Komuten Co., Ltd., Osaka, Japan",228.1978,Design,Architecture & Design,1978-02-27,Y,5765,http://www.moma.org/collection/works/5765,,,,,103.0,,,73.0,,
Shiseido Nail Enamel,"Makoto Nakamura, Norsaki Yokosuka","4212, 23546","(Japanese, born 1926) (Japanese)",(Japanese) (Japanese),(1926) (0),(0) (0),(Male) (Male),1978,Offset Lithograph,"40 1/2 x 28 5/8"" (103 x 72.7 cm)",Gift of the designer,248.1987,Design,Architecture & Design,1987-05-27,Y,5833,http://www.moma.org/collection/works/5833,http://www.moma.org/media/W1siZiIsIjM0MTgyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1a0211f91a2e143b,,,,103.0,,,72.7,,
Shiseido Nail Enamel,"Makoto Nakamura, Norsaki Yokosuka","4212, 23546","(Japanese, born 1926) (Japanese)",(Japanese) (Japanese),(1926) (0),(0) (0),(Male) (Male),1978,Offset Lithograph,"40 1/2 x 28 5/8"" (103 x 72.7 cm)",Gift of the designer,248.1987,Design,Architecture & Design,1987-05-27,Y,5833,http://www.moma.org/collection/works/5833,http://www.moma.org/media/W1siZiIsIjM0MTgyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1a0211f91a2e143b,,,,103.0,,,72.7,,
"10th Anniversary of ""Tategumi Yokogumi"" Magazine",Masuteru Aoba,7283,"(Japanese, born 1939)",(Japanese),(1939),(0),(Male),1993,Silkscreen,"40 1/2 x 28 3/4"" (102.8 x 23 cm)",Gift of Morisawa & Co. Ltd.,248.1994,Design,Architecture & Design,1994-05-03,Y,5834,http://www.moma.org/collection/works/5834,http://www.moma.org/media/W1siZiIsIjUyNzQ4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3927513f81f06dd1,,,,102.8,,,23.0,,
"Exhibition Poster, Kizashi",Kiyoshi Awazu,254,"(Japanese, 1929–2009)",(Japanese),(1929),(2009),(Male),1975,Lithograph,"40 1/2 x 28 5/8"" (102.9 x 72.7 cm)",Gift of Ivan Chermayeff,251.1980,Design,Architecture & Design,1980-01-08,Y,5853,http://www.moma.org/collection/works/5853,http://www.moma.org/media/W1siZiIsIjUyMDg3OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7ae2e67f45d44395,,,,102.8702,,,72.7076,,
"Poster for a theatrical production of ""Osai-Gonza""",Kiyoshi Awazu,254,"(Japanese, 1929–2009)",(Japanese),(1929),(2009),(Male),1973,Offset lithograph,"28 1/2 x 20 3/8"" (72.5 x 51.8 cm)",Gift of Ivan Chermayeff,252.1980,Design,Architecture & Design,1980-01-08,Y,5858,http://www.moma.org/collection/works/5858,http://www.moma.org/media/W1siZiIsIjUyMDg3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=31c5afe4a93a46c1,,,,72.5,,,51.8,,
"""AIKO MIYAWAKI/1960-1980""",Arata Isozaki,2837,"(Japanese, born 1931)",(Japanese),(1931),(0),(Male),1980,Silkscreen on silver paper,"34 7/16 x 24 3/8""  (87.5 x 62 cm)",Gift of the designer,261.1981,Design,Architecture & Design,1981-04-30,Y,5910,http://www.moma.org/collection/works/5910,http://www.moma.org/media/W1siZiIsIjIxMDkxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=35890a989a479c4e,,,,87.5,,,62.0,,
"Poster Celebrating 10th Anniversary of ""Tategumi Yokogumi"" Magazine",Tsuguya Inone,7412,(Japanese),(Japanese),(0),(0),(Female),1993,Offset lithograph,"40 1/2 x 28 3/4"" ( 102.8 x 23 cm)","Gift of Morisawa & Co., Ltd.",261.1994,Design,Architecture & Design,1994-05-03,Y,5911,http://www.moma.org/collection/works/5911,,,,,102.8,,,23.0,,
"X, Poster Celebrating 10th Anniversary of ""Tategumi Yokogumi"" Magazine",Toshifumi Kawahara,7413,(Japanese),(Japanese),(0),(0),(Male),1993,Silkscreen,"40 1/2 x 28 3/4"" ( 102.8 x 23 cm)",Gift of Morisawa & Co. Ltd.,262.1994,Design,Architecture & Design,1995-05-03,Y,5917,http://www.moma.org/collection/works/5917,http://www.moma.org/media/W1siZiIsIjUyNzQ5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cbeacbee9d017f25,,,,102.8,,,23.0,,
"Poster celebrating 10th Anniversaty of ""Tategumi Yokogumi"" Magazine",Akio Okumura,7414,(Japanese),(Japanese),(0),(0),(Male),1993,Offset lithograph,"40 1/2 x 38 3/4""  (102.8 x 23 cm)",Gift of Morisawa & Co. Ltd.,264.1994,Design,Architecture & Design,1994-05-03,Y,5930,http://www.moma.org/collection/works/5930,http://www.moma.org/media/W1siZiIsIjUyNzUwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=09c097f4a12386c0,,,,102.8,,,23.0,,
"Already Buried Characters, Poster Celebrating 10th Anniversary of ""Tategumi Yokogumi"" Magazine",Akio Okumura,7414,(Japanese),(Japanese),(0),(0),(Male),1993,Offset lithograph with varnish overlay,"40 1/2 x 28 3/4"" (102.8 x 23 cm)",Gift of Morisawa & Co. Ltd.,265.1994,Design,Architecture & Design,1994-05-03,Y,5937,http://www.moma.org/collection/works/5937,http://www.moma.org/media/W1siZiIsIjUyNzUwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7343499a2f8406c4,,,,102.8,,,23.0,,
Look 1,Shigeo Fukuda,2026,"(Japanese, 1932–2009)",(Japanese),(1932),(2009),(Male),1984,Silkscreen,"40 1/2 x 28 5/8"" (103 x 72.5 cm)",Gift of the designer,266.1986,Design,Architecture & Design,1986-10-07,Y,5943,http://www.moma.org/collection/works/5943,http://www.moma.org/media/W1siZiIsIjUyNjczMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=19612fd2557c29a5,,,,103.0,,,72.5,,
"Poster Celebrating 10th Anniversary of ""Tategumi Yokogumi"" Magazine",Shinro Otake,7415,(Japanese),(Japanese),(0),(0),(Male),1993,Offset lithograph with varnish overlay,"40 1/2 x 28 3/4"" (102.8 x 23 cm)",Gift of Morisawa & Co. Ltd.,266.1994,Design,Architecture & Design,1994-05-03,Y,5944,http://www.moma.org/collection/works/5944,http://www.moma.org/media/W1siZiIsIjUyNzUwMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=598a132ae2cb70fc,,,,102.8,,,23.0,,
"Poster Celebrating 10th Anniversary of ""Tategumi Yokogumi"" Magazine",Koichi Sato,5173,"(Japanese, born 1944)",(Japanese),(1944),(0),(Male),1993,Offset lithograph,40 1/2 x 28 3/4  (102.8 x 23 cm),Gift of Morisawa & Co. Ltd.,267.1994,Design,Architecture & Design,1994-05-03,Y,5951,http://www.moma.org/collection/works/5951,http://www.moma.org/media/W1siZiIsIjUyNzUwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=be234a33866e35c3,,,,102.8,,,23.0,,
Beams,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1997,Silkscreen,"40 9/16 x 28 5/8"" (103 x 72.7 cm)",Gift of the designer,269.1998,Design,Architecture & Design,1998-04-22,Y,5966,http://www.moma.org/collection/works/5966,http://www.moma.org/media/W1siZiIsIjUyNzk4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f1f296f37421ad78,,,,103.0,,,72.7,,
Chrome Hearts,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1997,Silkscreen,"40 9/16 x 28 3/4"" (103 x 72.8 cm)",Gift of the designer,270.1998,Design,Architecture & Design,1998-04-22,Y,5973,http://www.moma.org/collection/works/5973,http://www.moma.org/media/W1siZiIsIjUyNzk4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6cde2d54a7cd2c2d,,,,103.0,,,72.8,,
Cigar Club,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1997,Silkscreen,"40 1/2 x 23 3/4"" (102.9 x 72.8 cm)",Gift of the designer,271.1998,Design,Architecture & Design,1998-04-22,Y,5980,http://www.moma.org/collection/works/5980,http://www.moma.org/media/W1siZiIsIjUyNzk4OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b8006f7228be1324,,,,102.9,,,72.8,,
First Planning,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1996,Silkscreen,"40 9/16 x 28 11/16"" (103 x 72.9 cm)",Gift of the designer,272.1998,Design,Architecture & Design,1998-04-22,Y,5986,http://www.moma.org/collection/works/5986,http://www.moma.org/media/W1siZiIsIjIxMDk1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=952f5582856ac818,,,,103.0,,,72.9,,
Fuji Tarzan,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1997,Silkscreen,"39 9/16 x 28 11/16"" (103.1 x 72.9 cm)",Gift of the designer,273.1998,Design,Architecture & Design,1998-04-22,Y,5995,http://www.moma.org/collection/works/5995,http://www.moma.org/media/W1siZiIsIjUyNzk5MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a323bad516c3e424,,,,103.1,,,72.9,,
Fukuoka Daiei Hawks,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1997,Silkscreen,"40 9/16 x 28 3/4"" (103 x 72.8 cm)",Gift of the designer,274.1998,Design,Architecture & Design,1998-04-22,Y,6002,http://www.moma.org/collection/works/6002,http://www.moma.org/media/W1siZiIsIjUyNzk5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=afc18097fefbdbac,,,,103.0,,,72.8,,
Ganryuzima,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1997,Silkscreen,"40 5/8 x 28 3/4"" (103.2 x 72.8 cm)",Gift of the designer,275.1998,Design,Architecture & Design,1998-04-22,Y,6009,http://www.moma.org/collection/works/6009,http://www.moma.org/media/W1siZiIsIjUyNzk5MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cf25333aef7f70e6,,,,103.2,,,72.8,,
"If You Take Kangi Characters Apart, You Can See Their Characteristics More Clearly, Poster Celebrating 10th Anniversary of ""Tategumi Yokogumi"" Magazine",Ikko Tanaka,5800,"(Japanese, 1930–2002)",(Japanese),(1930),(2002),(Male),1993,Silkscreen,"40 1/2 x 28 3/4"" (102.8 x 23 cm)",Gift of Morisawa & Co. Ltd.,276.1994,Design,Architecture & Design,1994-05-03,Y,6015,http://www.moma.org/collection/works/6015,http://www.moma.org/media/W1siZiIsIjUyNzUwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=76401cde814bc943,,,,102.8,,,23.0,,
Hino Moto no Keko,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1997,Silkscreen,"40 9/16 x 28 11/16"" (103.1 x 72.9 cm)",Gift of the designer,276.1998,Design,Architecture & Design,1998-04-22,Y,6016,http://www.moma.org/collection/works/6016,http://www.moma.org/media/W1siZiIsIjUyNzk5MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ef41d7b11573ba01,,,,103.1,,,72.9,,
"Poster Celebrating 10th Anniversary of ""Tategumi Yokogumi"" Magazine",Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1993,Offset lithograph,"40 1/2 x 28 3/4"" (102.8 x 23 cm)",Gift of Morisawa & Co. Ltd.,277.1994,Design,Architecture & Design,1994-05-03,Y,6027,http://www.moma.org/collection/works/6027,http://www.moma.org/media/W1siZiIsIjUyNzUwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3bed1c959c649557,,,,102.8,,,23.0,,
Hikawa Shrine,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1996,Silkscreen,"40 9/16 x 28 3/4"" (103.1 x 72.8 cm)",Gift of the designer,277.1998,Design,Architecture & Design,1998-04-22,Y,6028,http://www.moma.org/collection/works/6028,http://www.moma.org/media/W1siZiIsIjUyNzk5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=000ce8769623e3f1,,,,103.1,,,72.8,,
Katsuobushi no Jidainabida,Tokiyoshi Tsubouchi,5955,"(Japanese, born 1946)",(Japanese),(1946),(0),(Male),1982,Offset lithograph,"40 1/2 x 28 3/4"" (103 x 73 cm)",Gift of the designer,278.1986,Design,Architecture & Design,1986-10-07,Y,6034,http://www.moma.org/collection/works/6034,http://www.moma.org/media/W1siZiIsIjUyNjczOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=56c6bb891d55d07f,,,,103.0,,,73.0,,
Jakuan,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1997,Silkscreen,"40 9/16 x 28 3/4"" (103.1 x 72.8 cm)",Gift of the designer,278.1998,Design,Architecture & Design,1998-04-22,Y,6035,http://www.moma.org/collection/works/6035,http://www.moma.org/media/W1siZiIsIjUyNzk5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2d01df41aea66cc5,,,,103.1,,,72.8,,
Japanese Culture of the Postwar Years 1945-1995,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1996,Silkscreen,"40 9/16 x 28 3/4"" (103.1 x 72.8 cm)",Gift of the designer,279.1998,Design,Architecture & Design,1998-04-22,Y,6042,http://www.moma.org/collection/works/6042,http://www.moma.org/media/W1siZiIsIjUyNzk5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a0e226131ba3ed0c,,,,103.1,,,72.8,,
Kawashima Orimono,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1997,Silkscreen,"40 9/16 x 28 11/16"" (103.1 x 72.9 cm)",Gift of the designer,280.1998,Design,Architecture & Design,1998-04-22,Y,6049,http://www.moma.org/collection/works/6049,http://www.moma.org/media/W1siZiIsIjUyNzk5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a0f694798b989912,,,,103.1,,,72.9,,
"Konoike Transportation Co., Ltd",Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1997,Silkscreen,"40 1/2 x 28 3/4"" (102.9 x 72.8 cm)",Gift of the designer,281.1998,Design,Architecture & Design,1998-04-22,Y,6055,http://www.moma.org/collection/works/6055,http://www.moma.org/media/W1siZiIsIjUyNzk5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=50dd16c142ca6728,,,,102.9,,,72.8,,
"LaChapelle Land, Photographs by David LaChapelle",Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1996,Silkscreen,"38 3/16 x 28 1/2"" (97 x 72.4 cm)",Gift of the designer,282.1998,Design,Architecture & Design,1998-04-22,Y,6061,http://www.moma.org/collection/works/6061,http://www.moma.org/media/W1siZiIsIjUyNzk5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=24a6bf7d665d0494,,,,97.0,,,72.4,,
"Poster Nippon 1955-'72, Japanese Posters by Screen Process",Ikko Tanaka,5800,"(Japanese, 1930–2002)",(Japanese),(1930),(2002),(Male),1972,Silkscreen,"28 3/4 x 40 3/8"" (73.0 x 102.5 cm )",Gift of Ivan Chermayeff,283.1980,Design,Architecture & Design,1980-01-08,Y,6066,http://www.moma.org/collection/works/6066,http://www.moma.org/media/W1siZiIsIjUyMDkwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=df511c33170daf17,,,,73.0,,,102.5,,
"LaChapelle Land, Photographs by David LaChapelle",Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1996,Silkscreen,"37 11/16 x 29 5/8"" (95.8 x 74.4 cm)",Gift of the designer,283.1998,Design,Architecture & Design,1998-04-22,Y,6067,http://www.moma.org/collection/works/6067,http://www.moma.org/media/W1siZiIsIjUyODAwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2e5f3d4c24ac8fab,,,,95.8,,,74.4,,
Poster Nippon 55-72,Ikko Tanaka,5800,"(Japanese, 1930–2002)",(Japanese),(1930),(2002),(Male),1972,Silkscreen,"28 3/4 x 40 3/8"" (73 x 102.6 cm)",Gift of Ivan Chermayeff,284.1980,Design,Architecture & Design,1980-01-08,Y,6071,http://www.moma.org/collection/works/6071,,,0.0,,73.0251460503,,,102.5527051054,,
Milk,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1997,Silkscreen,"40 9/16 x 28 3/4"" (103.1 x 72.8 cm)",Gift of the designer,284.1998,Design,Architecture & Design,1998-04-22,Y,6072,http://www.moma.org/collection/works/6072,http://www.moma.org/media/W1siZiIsIjUyODAwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ab05465b9228df6e,,,,103.1,,,72.8,,
"Kabuki, Book by Kinosuke Tomata, Published by Shirakawe Shobo",Ikko Tanaka,5800,"(Japanese, 1930–2002)",(Japanese),(1930),(2002),(Male),1974,Silkscreen,"40 1/2 x 28 5/8"" (103.0 x 72.8 cm)",Gift of Ivan Chermayeff,285.1980,Design,Architecture & Design,1980-01-08,Y,6077,http://www.moma.org/collection/works/6077,http://www.moma.org/media/W1siZiIsIjUyMDkwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d58c1394355685cc,,,,103.0,,,72.8,,
Miyako,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1997,Silkscreen,"40 9/16 x 28 11/16"" (103 x 72.9 cm)",Gift of the designer,285.1998,Design,Architecture & Design,1998-04-22,Y,6078,http://www.moma.org/collection/works/6078,http://www.moma.org/media/W1siZiIsIjUyODAwMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=41b9ee5c465e7858,,,,103.0,,,72.9,,
NFC,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1997,Silkscreen,"39 9/16 x 28 3/4"" (103.1 x 72.8 cm)",Gift of the designer,286.1998,Design,Architecture & Design,1998-04-22,Y,6084,http://www.moma.org/collection/works/6084,,,,,103.1,,,72.8,,
Off Design,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1997,Silkscreen,"40 9/16 x 28 11/16"" (103.1 x 72.9 cm)",Gift of the designer,287.1998,Design,Architecture & Design,1998-04-22,Y,6090,http://www.moma.org/collection/works/6090,http://www.moma.org/media/W1siZiIsIjUyODAwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4b2576c5bf3c2a9b,,,,103.1,,,72.9,,
Helen Reddy CP-80438,Akihiko Tsukamoto,5959,"(Japanese, born 1952)",(Japanese),(1952),(0),(Male),1977,Silkscreen,"28 5/8 x 40 9/16"" (72.7 x 103.0 cm)",Gift of the designer,288.1980,Design,Architecture & Design,1980-01-08,Y,6095,http://www.moma.org/collection/works/6095,,,,,72.7,,,103.0,,
Okabe Silkscreen Studio,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1997,Silkscreen,"40 5/8 x 28 3/4"" (103.2 x 72.8 cm)",Gift of the designer,288.1998,Design,Architecture & Design,1998-04-22,Y,6096,http://www.moma.org/collection/works/6096,http://www.moma.org/media/W1siZiIsIjUyODAwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fd92c0395d744053,,,,103.2,,,72.8,,
Did You Hear Helen Reddy Knocking?,"Akihiko Tsukamoto, Akira Inada","5959, 2809","(Japanese, born 1952) (Japanese, born 1949)",(Japanese) (Japanese),(1952) (1949),(0) (0),(Male) (Male),1979,Silkscreen,"28 3/4 x 40 1/2"" (73.0 x 103.0 cm)",Gift of the designers,289.1980,Design,Architecture & Design,1980-01-08,Y,6101,http://www.moma.org/collection/works/6101,http://www.moma.org/media/W1siZiIsIjIxMjE3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9f1177e13ea29bbf,,,,73.0,,,103.0,,
Did You Hear Helen Reddy Knocking?,"Akihiko Tsukamoto, Akira Inada","5959, 2809","(Japanese, born 1952) (Japanese, born 1949)",(Japanese) (Japanese),(1952) (1949),(0) (0),(Male) (Male),1979,Silkscreen,"28 3/4 x 40 1/2"" (73.0 x 103.0 cm)",Gift of the designers,289.1980,Design,Architecture & Design,1980-01-08,Y,6101,http://www.moma.org/collection/works/6101,http://www.moma.org/media/W1siZiIsIjIxMjE3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9f1177e13ea29bbf,,,,73.0,,,103.0,,
Once Upon a Time,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1996,Silkscreen,"40 1/2 x 28 3/4"" (102.9 x 72.8 cm)",Gift of the designer,290.1998,Design,Architecture & Design,1998-04-22,Y,6108,http://www.moma.org/collection/works/6108,http://www.moma.org/media/W1siZiIsIjUyODAwNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4201ee76eac36982,,,,102.9,,,72.8,,
Shiro Kuramata,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1996,Silkscreen,"40 5/8 x 28 11/16"" (103.2 x 72.9 cm)",Gift of the designer,291.1998,Design,Architecture & Design,1998-04-22,Y,6114,http://www.moma.org/collection/works/6114,http://www.moma.org/media/W1siZiIsIjUyODAwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a13064b37fc7584c,,,,103.2,,,72.9,,
Shiseido Eudermine,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1997,Silkscreen,"40 9/16 x 28 3/4"" (103 x 72.8 cm)",Gift of the designer,292.1998,Design,Architecture & Design,1998-04-22,Y,6118,http://www.moma.org/collection/works/6118,,,,,103.0,,,72.8,,
Sumida Triphony Hall,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1997,Silkscreen,"40 1/2 x 28 1/2"" (102.9 x 73.1 cm)",Gift of the designer,293.1998,Design,Architecture & Design,1998-04-22,Y,6122,http://www.moma.org/collection/works/6122,http://www.moma.org/media/W1siZiIsIjUyODAwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=95b6c03ddeb47710,,,,102.9,,,73.1,,
Takasaki Art Center College,Tadanori Yokoo,6502,"(Japanese, born 1936)",(Japanese),(1936),(0),(Male),1997,Silkscreen,"40 5/8 x 28 11/16"" (103.2 x 72.9 cm)",Gift of the designer,294.1998,Design,Architecture & Design,1998-04-22,Y,6126,http://www.moma.org/collection/works/6126,http://www.moma.org/media/W1siZiIsIjUyODAxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1289d769f7525b56,,,,103.2,,,72.9,,
