Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
The Scottish Bestiary,"Adrian Wiszniewski, June Redfern, Jack Knox, Peter Howson, Steven Campbell, Bruce McLean, John Bellany, Various Artists","6415, 4838, 3172, 2741, 939, 3889, 449, 24409","(British, born 1958) (British, born 1951) (British, born 1936) (British, born 1958) (British, born 1954) (British, born 1944) (British, 1942–2013)",(British) (British) (British) (British) (British) (British) (British) (),(1958) (1951) (1936) (1958) (1954) (1944) (1942) (0),(0) (0) (0) (0) (0) (0) (2013) (0),(Male) (Female) (Male) (Male) (Male) (Male) (Male) (),1986,"4 etching and aquatints, 10 lithographs (6 with screenprint), 2 woodcuts, and 4 screenprints","page  22 1/16 x 14 15/16"" (56 x 38 cm)
Prints:  various dimensions.",Mary Ellen Meehan Fund and Purchase,207.1988.1-20,Illustrated Book,Drawings & Prints,1988-05-04,Y,13600,http://www.moma.org/collection/works/13600,,,,,56.0,,,38.0,,
The Scottish Bestiary,"Adrian Wiszniewski, June Redfern, Jack Knox, Peter Howson, Steven Campbell, Bruce McLean, John Bellany, Various Artists","6415, 4838, 3172, 2741, 939, 3889, 449, 24409","(British, born 1958) (British, born 1951) (British, born 1936) (British, born 1958) (British, born 1954) (British, born 1944) (British, 1942–2013)",(British) (British) (British) (British) (British) (British) (British) (),(1958) (1951) (1936) (1958) (1954) (1944) (1942) (0),(0) (0) (0) (0) (0) (0) (2013) (0),(Male) (Female) (Male) (Male) (Male) (Male) (Male) (),1986,"4 etching and aquatints, 10 lithographs (6 with screenprint), 2 woodcuts, and 4 screenprints","page  22 1/16 x 14 15/16"" (56 x 38 cm)
Prints:  various dimensions.",Mary Ellen Meehan Fund and Purchase,207.1988.1-20,Illustrated Book,Drawings & Prints,1988-05-04,Y,13600,http://www.moma.org/collection/works/13600,,,,,56.0,,,38.0,,
The Scottish Bestiary,"Adrian Wiszniewski, June Redfern, Jack Knox, Peter Howson, Steven Campbell, Bruce McLean, John Bellany, Various Artists","6415, 4838, 3172, 2741, 939, 3889, 449, 24409","(British, born 1958) (British, born 1951) (British, born 1936) (British, born 1958) (British, born 1954) (British, born 1944) (British, 1942–2013)",(British) (British) (British) (British) (British) (British) (British) (),(1958) (1951) (1936) (1958) (1954) (1944) (1942) (0),(0) (0) (0) (0) (0) (0) (2013) (0),(Male) (Female) (Male) (Male) (Male) (Male) (Male) (),1986,"4 etching and aquatints, 10 lithographs (6 with screenprint), 2 woodcuts, and 4 screenprints","page  22 1/16 x 14 15/16"" (56 x 38 cm)
Prints:  various dimensions.",Mary Ellen Meehan Fund and Purchase,207.1988.1-20,Illustrated Book,Drawings & Prints,1988-05-04,Y,13600,http://www.moma.org/collection/works/13600,,,,,56.0,,,38.0,,
"DRAGON (plate, folio 20) from THE SCOTTISH BESTIARY",Adrian Wiszniewski,6415,"(British, born 1958)",(British),(1958),(0),(Male),1986,"Lithograph, printed in black","irreg. composition  21 x 13 9/16"" (53.4 x 34.5 cm)",Mary Ellen Meehan Fund and Purchase,207.1988.10,Illustrated Book,Drawings & Prints,1988-05-04,N,13601,,,,,,53.4,,,34.5,,
"EAGLE (plate, folio 22) from THE SCOTTISH BESTIARY",John Bellany,449,"(British, 1942–2013)",(British),(1942),(2013),(Male),1986,"Etching and aquatint, printed in black","plate  17 5/8 x 11 7/8"" (44.8 x 30.2 cm)",Mary Ellen Meehan Fund and Purchase,207.1988.11,Illustrated Book,Drawings & Prints,1988-05-04,N,13602,,,,,,44.8,,,30.2,,
"STOOR-WORM (plate, folio 24) from THE SCOTTISH BESTIARY",Bruce McLean,3889,"(British, born 1944)",(British),(1944),(0),(Male),1986,"Screenprint, printed in black","irreg. composition  14 5/16 x 14 3/8"" (36.4 x 36.6 cm)",Mary Ellen Meehan Fund and Purchase,207.1988.12,Illustrated Book,Drawings & Prints,1988-05-04,N,13603,,,,,,36.4,,,36.6,,
"SEAL (plate, folio 26) from THE SCOTTISH BESTIARY",June Redfern,4838,"(British, born 1951)",(British),(1951),(0),(Female),1986,"Lithograph and screenprint, printed in color","irreg. composition  22 1/4 x 14 15/16"" (56.5 x 38 cm)",Mary Ellen Meehan Fund and Purchase,207.1988.13,Illustrated Book,Drawings & Prints,1988-05-04,N,13604,,,,,,56.5,,,38.0,,
"WHALE (plate, folio 28) from THE SCOTTISH BESTIARY",Jack Knox,3172,"(British, born 1936)",(British),(1936),(0),(Male),1986,"Lithograph and screenprint, printed in color","composition  21 1/8 x 14"" (53.6 x 35.6 cm)",Mary Ellen Meehan Fund and Purchase,207.1988.14,Illustrated Book,Drawings & Prints,1988-05-04,N,13605,,,,,,53.6,,,35.6,,
"UNICORN (plate, folio 30) from THE SCOTTISH BESTIARY",Adrian Wiszniewski,6415,"(British, born 1958)",(British),(1958),(0),(Male),1986,"Etching and aquatint, printed in black","plate  20 1/4 x 13 3/8"" (51.4 x 34 cm)",Mary Ellen Meehan Fund and Purchase,207.1988.15,Illustrated Book,Drawings & Prints,1988-05-04,N,13606,,,,,,51.4,,,34.0,,
"MOTH (plate, folio 32) from THE SCOTTISH BESTIARY",Peter Howson,2741,"(British, born 1958)",(British),(1958),(0),(Male),1986,"Lithograph, printed in color","irreg. composition  21 7/16 x 14 3/8"" (54.5 x 36.5 cm)",Mary Ellen Meehan Fund and Purchase,207.1988.16,Illustrated Book,Drawings & Prints,1988-05-04,N,13607,,,,,,54.5,,,36.5,,
"GROUSE (plate, folio 34) from THE SCOTTISH BESTIARY",John Bellany,449,"(British, 1942–2013)",(British),(1942),(2013),(Male),1986,"Etching and aquatint, printed in black","plate  17 13/16 x 11 7/8"" (45.2 x 30.2 cm)",Mary Ellen Meehan Fund and Purchase,207.1988.17,Illustrated Book,Drawings & Prints,1988-05-04,N,13608,,,,,,45.2,,,30.2,,
"STAG (plate, folio 36) from THE SCOTTISH BESTIARY",Peter Howson,2741,"(British, born 1958)",(British),(1958),(0),(Male),1986,"Lithograph and screenprint, printed in color","irreg. composition  21 7/8 x 14 5/8"" (55.6 x 37.1 cm)",Mary Ellen Meehan Fund and Purchase,207.1988.18,Illustrated Book,Drawings & Prints,1988-05-04,N,13609,,,,,,55.6,,,37.1,,
"WILD CAT (plate, folio 38) from THE SCOTTISH BESTIARY",John Bellany,449,"(British, 1942–2013)",(British),(1942),(2013),(Male),1986,"Etching and aquatint, printed in black","plate  17 13/16 x 11 15/16"" (45.2 x 30.3 cm)",Mary Ellen Meehan Fund and Purchase,207.1988.19,Illustrated Book,Drawings & Prints,1988-05-04,N,13610,,,,,,45.2,,,30.3,,
"RAVEN (plate, folio 4) from THE SCOTTISH BESTIARY",Adrian Wiszniewski,6415,"(British, born 1958)",(British),(1958),(0),(Male),1986,"Screenprint, printed in color","irreg. composition  20 15/16 x 13 7/8"" (53.3 x 35.3 cm)",Mary Ellen Meehan Fund and Purchase,207.1988.2,Illustrated Book,Drawings & Prints,1988-05-04,N,13611,,,,,,53.3,,,35.3,,
"LOBSTER (plate, folio 40) from THE SCOTTISH BESTIARY",Steven Campbell,939,"(British, born 1954)",(British),(1954),(0),(Male),1986,"Woodcut, printed in black","irreg. composition  22 x 14 15/16"" (55.9 x 38 cm)",Mary Ellen Meehan Fund and Purchase,207.1988.20,Illustrated Book,Drawings & Prints,1988-05-04,N,13612,,,,,,55.9,,,38.0,,
"FIELDMOUSE (plate, folio 6) from THE SCOTTISH BESTIARY",Peter Howson,2741,"(British, born 1958)",(British),(1958),(0),(Male),1986,"Lithograph and screenprint, printed in color","irreg. composition  21 5/8 x 14 9/16"" (54.9 x 37 cm)",Mary Ellen Meehan Fund and Purchase,207.1988.3,Illustrated Book,Drawings & Prints,1988-05-04,N,13613,,,,,,54.9,,,37.0,,
"DOVE (plate, folio 8) from THE SCOTTISH BESTIARY",Jack Knox,3172,"(British, born 1936)",(British),(1936),(0),(Male),1986,"Lithograph and screenprint, printed in color","composition  21 1/16 x 13 15/16"" (53.5 x 35.5 cm)",Mary Ellen Meehan Fund and Purchase,207.1988.4,Illustrated Book,Drawings & Prints,1988-05-04,N,13614,,,,,,53.5,,,35.5,,
"WOLF (plate, folio 10) from THE SCOTTISH BESTIARY",June Redfern,4838,"(British, born 1951)",(British),(1951),(0),(Female),1986,"Lithograph, printed in color","irreg. composition  22 1/4 x 13 13/16"" (56.6 x 35.1 cm)",Mary Ellen Meehan Fund and Purchase,207.1988.5,Illustrated Book,Drawings & Prints,1988-05-04,N,13615,,,,,,56.6,,,35.1,,
"SPIDER (plate, folio 12) from THE SCOTTISH BESTIARY",Bruce McLean,3889,"(British, born 1944)",(British),(1944),(0),(Male),1986,"Screenprint, printed in black","irreg. composition  14 7/16 x 13 7/8"" (36.7 x 35.3 cm)",Mary Ellen Meehan Fund and Purchase,207.1988.6,Illustrated Book,Drawings & Prints,1988-05-04,N,13616,,,,,,36.7,,,35.3,,
"SALMON (plate, folio 14) from THE SCOTTISH BESTIARY",Bruce McLean,3889,"(British, born 1944)",(British),(1944),(0),(Male),1986,"Screenprint, printed in black","irreg. composition  12 15/16 x 12 1/4"" (32.8 x 31.1 cm)",Mary Ellen Meehan Fund and Purchase,207.1988.7,Illustrated Book,Drawings & Prints,1988-05-04,N,13617,,,,,,32.8,,,31.1,,
"LION (plate, folio 16) from THE SCOTTISH BESTIARY",June Redfern,4838,"(British, born 1951)",(British),(1951),(0),(Female),1986,"Lithograph, printed in color","irreg. composition  22 1/4 x 14 7/8"" (56.5 x 37.8 cm)",Mary Ellen Meehan Fund and Purchase,207.1988.8,Illustrated Book,Drawings & Prints,1988-05-04,N,13618,,,,,,56.5,,,37.8,,
"NUCKELAVEE (plate, folio 18) from THE SCOTTISH BESTIARY",Jack Knox,3172,"(British, born 1936)",(British),(1936),(0),(Male),1986,"Lithograph and screenprint, printed in color","composition  21 1/16 x 13 15/16"" (53.5 x 35.5 cm)",Mary Ellen Meehan Fund and Purchase,207.1988.9,Illustrated Book,Drawings & Prints,1988-05-04,N,13619,,,,,,53.5,,,35.5,,
Plate (facing page 4) from POEMS OF SLEEP AND DREAM,Robert Colquhoun,1198,"(British, 1914–1962)",(British),(1914),(1962),(Male),1947,,"irreg. composition  6 15/16 x 4 1/4"" (17.7 x 10.8 cm)","Gift of Edgar Kaufmann, Jr.",228.1952.1,Illustrated Book,Drawings & Prints,1952-11-07,N,13975,,,,,,17.7,,,10.8,,
Poems of Sleep and Dream,Robert Colquhoun,1198,"(British, 1914–1962)",(British),(1914),(1962),(Male),1947,Illustrated book with eighteen lithographs (including cover and duplicate on dust jacket),"page  7 15/16 x 5 5/16"" (20 x 13.5 cm)
Prints: various dimensions.","Gift of Edgar Kaufmann, Jr.",228.1952.1-18,Illustrated Book,Drawings & Prints,1952-11-07,N,13976,,,,,,20.0,,,13.5,,
Plate (facing page 77) from POEMS OF SLEEP AND DREAM,Robert Colquhoun,1198,"(British, 1914–1962)",(British),(1914),(1962),(Male),1947,,"irreg. composition  7 1/16 x 4 1/4"" (18 x 10.8 cm)","Gift of Edgar Kaufmann, Jr.",228.1952.10,Illustrated Book,Drawings & Prints,1952-11-07,N,13977,,,,,,18.0,,,10.8,,
Plate (facing page 84) from POEMS OF SLEEP AND DREAM,Robert Colquhoun,1198,"(British, 1914–1962)",(British),(1914),(1962),(Male),1947,,"irreg. composition  7 3/16 x 4 1/4"" (18.2 x 10.8 cm)","Gift of Edgar Kaufmann, Jr.",228.1952.11,Illustrated Book,Drawings & Prints,1952-11-07,N,13978,,,,,,18.2,,,10.8,,
Plate (facing page 93) from POEMS OF SLEEP AND DREAM,Robert Colquhoun,1198,"(British, 1914–1962)",(British),(1914),(1962),(Male),1947,,"irreg. composition  7 1/16 x 4 3/8"" (18 x 11.1 cm)","Gift of Edgar Kaufmann, Jr.",228.1952.12,Illustrated Book,Drawings & Prints,1952-11-07,N,13979,,,,,,18.0,,,11.1,,
Plate (facing page 96) from POEMS OF SLEEP AND DREAM,Robert Colquhoun,1198,"(British, 1914–1962)",(British),(1914),(1962),(Male),1947,,"irreg. composition  7 1/16 x 4 5/16"" (18 x 11 cm)","Gift of Edgar Kaufmann, Jr.",228.1952.13,Illustrated Book,Drawings & Prints,1952-11-07,N,13980,,,,,,18.0,,,11.0,,
Plate (facing page 100) from POEMS OF SLEEP AND DREAM,Robert Colquhoun,1198,"(British, 1914–1962)",(British),(1914),(1962),(Male),1947,,"irreg. composition  7 1/8 x 4 5/16"" (18.1 x 10.9 cm)","Gift of Edgar Kaufmann, Jr.",228.1952.14,Illustrated Book,Drawings & Prints,1952-11-07,N,13981,,,,,,18.1,,,10.9,,
Plate (facing page 109) from POEMS OF SLEEP AND DREAM,Robert Colquhoun,1198,"(British, 1914–1962)",(British),(1914),(1962),(Male),1947,,"irreg. composition  7 x 4 5/16"" (17.8 x 11 cm)","Gift of Edgar Kaufmann, Jr.",228.1952.15,Illustrated Book,Drawings & Prints,1952-11-07,N,13982,,,,,,17.8,,,11.0,,
Plate (facing page 113) from POEMS OF SLEEP AND DREAM,Robert Colquhoun,1198,"(British, 1914–1962)",(British),(1914),(1962),(Male),1947,,"irreg. composition  7 x 4 1/4"" (17.8 x 10.8 cm)","Gift of Edgar Kaufmann, Jr.",228.1952.16,Illustrated Book,Drawings & Prints,1952-11-07,N,13983,,,,,,17.8,,,10.8,,
Cover from POEMS OF SLEEP AND DREAM,Robert Colquhoun,1198,"(British, 1914–1962)",(British),(1914),(1962),(Male),1947,"Lithograph, printed in color","composition  8 3/16 x 11 7/8"" (20.8 x 30.2 cm)","Gift of Edgar Kaufmann, Jr.",228.1952.17,Illustrated Book,Drawings & Prints,1952-11-07,N,13984,,,,,,20.8,,,30.2,,
Dust jacket (duplicate of cover) from POEMS OF SLEEP AND DREAM,Robert Colquhoun,1198,"(British, 1914–1962)",(British),(1914),(1962),(Male),1947,,"irreg. composition  8 3/16 x 11 7/8"" (20.8 x 30.2 cm)","Gift of Edgar Kaufmann, Jr.",228.1952.18,Illustrated Book,Drawings & Prints,1952-11-07,N,13985,,,,,,20.8,,,30.2,,
Plate (facing page 13) from POEMS OF SLEEP AND DREAM,Robert Colquhoun,1198,"(British, 1914–1962)",(British),(1914),(1962),(Male),1947,,"irreg. composition  7 1/16 x 4 5/16"" (17.9 x 10.9 cm)","Gift of Edgar Kaufmann, Jr.",228.1952.2,Illustrated Book,Drawings & Prints,1952-11-07,N,13986,,,,,,17.9,,,10.9,,
Plate (facing page 20) from POEMS OF SLEEP AND DREAM,Robert Colquhoun,1198,"(British, 1914–1962)",(British),(1914),(1962),(Male),1947,,"irreg. composition  6 15/16 x 4 1/4"" (17.6 x 10.8 cm)","Gift of Edgar Kaufmann, Jr.",228.1952.3,Illustrated Book,Drawings & Prints,1952-11-07,N,13987,,,,,,17.6,,,10.8,,
Plate (facing page 29) from POEMS OF SLEEP AND DREAM,Robert Colquhoun,1198,"(British, 1914–1962)",(British),(1914),(1962),(Male),1947,,"irreg. composition  7 1/16 x 4 5/16"" (17.9 x 11 cm)","Gift of Edgar Kaufmann, Jr.",228.1952.4,Illustrated Book,Drawings & Prints,1952-11-07,N,13988,,,,,,17.9,,,11.0,,
Plate (facing page 32) from POEMS OF SLEEP AND DREAM,Robert Colquhoun,1198,"(British, 1914–1962)",(British),(1914),(1962),(Male),1947,,"irreg. composition  6 15/16 x 4 3/16"" (17.7 x 10.7 cm)","Gift of Edgar Kaufmann, Jr.",228.1952.5,Illustrated Book,Drawings & Prints,1952-11-07,N,13989,,,,,,17.7,,,10.7,,
Plate (facing page 49) from POEMS OF SLEEP AND DREAM,Robert Colquhoun,1198,"(British, 1914–1962)",(British),(1914),(1962),(Male),1947,,"irreg. composition  6 15/16 x 4 5/16"" (17.7 x 11 cm)","Gift of Edgar Kaufmann, Jr.",228.1952.6,Illustrated Book,Drawings & Prints,1952-11-07,N,13990,,,,,,17.7,,,11.0,,
Plate (facing page 52) from POEMS OF SLEEP AND DREAM,Robert Colquhoun,1198,"(British, 1914–1962)",(British),(1914),(1962),(Male),1947,,"irreg. composition  7 1/8 x 4 5/16"" (18.1 x 10.9 cm)","Gift of Edgar Kaufmann, Jr.",228.1952.7,Illustrated Book,Drawings & Prints,1952-11-07,N,13991,,,,,,18.1,,,10.9,,
Plate (facing page 61) from POEMS OF SLEEP AND DREAM,Robert Colquhoun,1198,"(British, 1914–1962)",(British),(1914),(1962),(Male),1947,,"irreg. composition  7 1/16 x 4 5/16"" (17.9 x 10.9 cm)","Gift of Edgar Kaufmann, Jr.",228.1952.8,Illustrated Book,Drawings & Prints,1952-11-07,N,13992,,,,,,17.9,,,10.9,,
Plate (facing page 68) from POEMS OF SLEEP AND DREAM,Robert Colquhoun,1198,"(British, 1914–1962)",(British),(1914),(1962),(Male),1947,,"irreg composition  7 x 4 5/16"" (17.8 x 11 cm)","Gift of Edgar Kaufmann, Jr.",228.1952.9,Illustrated Book,Drawings & Prints,1952-11-07,N,13993,,,,,,17.8,,,11.0,,
Frie Kunstnere: Cobra-bibliothekets forste serie,"Carl-Henning Pedersen, Asger Jorn, Egill Jacobsen, Svavar Gudnason, Stephen Gilbert, Sonja Ferlov, Corneille (Guillaume van Beverloo), Constant (Constant Anton Nieuwenhuys), Jean-Michel Atlan, Karel Appel, Henry Heerup, Else Alfelt, Jacques Doucet, Ejler Bille, Pierre Alechinsky, Various Artists","4535, 2943, 6876, 2391, 6875, 6874, 1246, 1224, 235, 203, 2573, 6871, 6873, 6872, 107, 24409","(Danish, 1913–1993) (Danish, 1914–1973) (Danish, died 1998) (Icelandic, 1909–1988) (British, born 1910) (Danish, born 1911) (Dutch, 1922–2010) (Dutch, 1920–2005) (French, born Algeria. 1913–1960) (Dutch, 1921–2006) (Danish, 1905–1993) (Danish, 1910–1974) (French, 1924–1994) (Danish, 1910–2004) (Belgian, born 1927)",(Danish) (Danish) (Danish) (Icelandic) (British) (Danish) (Dutch) (Dutch) (French) (Dutch) (Danish) (Danish) (French) (Danish) (Belgian) (),(1913) (1914) (0) (1909) (1910) (1911) (1922) (1920) (1913) (1921) (1905) (1910) (1924) (1910) (1927) (0),(1993) (1973) (1998) (1988) (0) (0) (2010) (2005) (1960) (2006) (1993) (1974) (1994) (2004) (0) (0),(Male) (Male) (Male) (Male) (Male) (Female) (Male) (Male) (Male) (Male) (Male) (Female) (Male) (Male) (Male) (),1950,"14 photolithographs, printed in color; 1 line block, printed in black; and 1 relief halftone, printed in black","page  6 11/16 x 5"" (17 x 12.8 cm)
Prints: various dimensions.",Mary Ellen Meehan Fund,299.1992.1-16,Illustrated Book,Drawings & Prints,1992-05-20,N,14935,,,,,,17.0,,,12.8,,
"Front cover from GILBERT, FRIE KUNSTNERE Volume 10",Stephen Gilbert,6875,"(British, born 1910)",(British),(1910),(0),(Male),1950,"Photolithograph, printed in color","irreg composition  6 5/8 x 5 1/16"" (16.8 x 12.9 cm)",Mary Ellen Meehan Fund,299.1992.10,Illustrated Book,Drawings & Prints,1992-05-20,N,14936,,,,,,16.8,,,12.9,,
Six Fairy Tales,David Hockney,2678,"(British, born 1937)",(British),(1937),(0),(Male),"1970, prints executed 1969",Illustrated book with thirty-nine etchings (twenty-six with aquatint and five with drypoint and aquatint) and 6 unbound etchings,"composition (see child records): dimensions vary; page (each approx.): 17 11/16 × 12 3/16"" (45 × 31 cm)",Monroe Wheeler Fund,312.1972.A-B,Illustrated Book,Drawings & Prints,1972-10-05,Y,15334,http://www.moma.org/collection/works/15334,http://www.moma.org/media/W1siZiIsIjM5NTEzNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0267ee5db01efb4c,,,,45.0,,,31.0,,
Catherina Dorothea Viehmann (frontispiece) from Six Fairy Tales,David Hockney,2678,"(British, born 1937)",(British),(1937),(0),(Male),"1969, published 1970",Etching and aquatint from an illustrated book with thirty-nine etchings (twenty-six with aquatint and five with drypoint and aquatint),"plate: 11 7/16 x 9 1/4"" (29 x 23.5 cm); page: 17 11/16 × 12 3/16"" (45 × 31 cm)",Monroe Wheeler Fund,312.1972.A01,Illustrated Book,Drawings & Prints,1972-10-05,N,15335,,,,,,29.0,,,23.5,,
"The Little Sea Hare: The Princess in Her Tower (plate, folio 6) from Six Fairy Tales",David Hockney,2678,"(British, born 1937)",(British),(1937),(0),(Male),"1969, published 1970",Etching and aquatint from an illustrated book with thirty-nine etchings (twenty-six with aquatint and five with drypoint and aquatint),"composition (irreg.): 15 3/4 x 6 1/2"" (40 x 16.5 cm); page: 17 11/16 × 12 3/16"" (45 × 31 cm)",Monroe Wheeler Fund,312.1972.A02,Illustrated Book,Drawings & Prints,1972-10-05,N,15336,,,,,,40.0,,,16.5,,
"The Little Sea Hare: The Boy Hidden in an Egg (in-text plate, folio 8) from Six Fairy Tales",David Hockney,2678,"(British, born 1937)",(British),(1937),(0),(Male),"1969, published 1970","Etching, aquatint, and drypoint from an illustrated book with thirty-nine etchings (twenty-six with aquatint and five with drypoint and aquatint)","plate: 8 x 6 15/16"" (20.3 x 17.6 cm); page: 17 11/16 × 12 3/16"" (45 × 31 cm)",Monroe Wheeler Fund,312.1972.A03,Illustrated Book,Drawings & Prints,1972-10-05,N,15337,,,,,,20.3,,,17.6,,
"The Little Sea Hare: The Boy Hidden in a Fish (in-text plate, folio 9) from Six Fairy Tales",David Hockney,2678,"(British, born 1937)",(British),(1937),(0),(Male),"1969, published 1970",Etching and aquatint from an illustrated book with thirty-nine etchings (twenty-six with aquatint and five with drypoint and aquatint),"plate: 9 7/16 x 10 7/8"" (24 x 27.6 cm); page: 17 11/16 × 12 3/16"" (45 × 31 cm)",Monroe Wheeler Fund,312.1972.A04,Illustrated Book,Drawings & Prints,1972-10-05,N,15338,,,,,,24.0,,,27.6,,
"The Little Sea Hare: The Princess Searching (in-text plate, folio 11) from Six Fairy Tales",David Hockney,2678,"(British, born 1937)",(British),(1937),(0),(Male),"1969, published 1970",Etching and aquatint from an illustrated book with thirty-nine etchings (twenty-six with aquatint and five with drypoint and aquatint),"plate: 10 13/16 x 6 15/16"" (27.4 x 17.7 cm); page: 17 11/16 × 12 3/16"" (45 × 31 cm)",Monroe Wheeler Fund,312.1972.A05,Illustrated Book,Drawings & Prints,1972-10-05,N,15339,,,,,,27.4,,,17.7,,
"Fundevogel: A Wooded Landscape (plate, folio 12) from Six Fairy Tales",David Hockney,2678,"(British, born 1937)",(British),(1937),(0),(Male),"1969, published 1970",Etching and aquatint from an illustrated book with thirty-nine etchings (twenty-six with aquatint and five with drypoint and aquatint),"plate: 15 11/16 x 11 1/16"" (39.9 x 28.1 cm); page: 17 11/16 × 12 3/16"" (45 × 31 cm)",Monroe Wheeler Fund,312.1972.A06,Illustrated Book,Drawings & Prints,1972-10-05,N,15340,,,,,,39.9,,,28.1,,
"Fundevogel: The Cook (in-text plate, folio 14) from Six Fairy Tales",David Hockney,2678,"(British, born 1937)",(British),(1937),(0),(Male),"1969, published 1970",Etching and aquatint from an illustrated book with thirty-nine etchings (twenty-six with aquatint and five with drypoint and aquatint),"plate: 7 5/8 x 8 1/16"" (19.3 x 20.5 cm); page: 17 11/16 × 12 3/16"" (45 × 31 cm)",Monroe Wheeler Fund,312.1972.A07,Illustrated Book,Drawings & Prints,1972-10-05,N,15341,,,,,,19.3,,,20.5,,
"Fundevogel: The Pot Boiling (in-text plate, folio 15) from Six Fairy Tales",David Hockney,2678,"(British, born 1937)",(British),(1937),(0),(Male),"1969, published 1970",Etching and aquatint from an illustrated book with thirty-nine etchings (twenty-six with aquatint and five with drypoint and aquatint),"plate: 7 5/16 x 8 1/4"" (18.5 x 20.9 cm); page: 17 11/16 × 12 3/16"" (45 × 31 cm)",Monroe Wheeler Fund,312.1972.A08,Illustrated Book,Drawings & Prints,1972-10-05,N,15342,,,,,,18.5,,,20.9,,
"Fundevogel: The Rose and the Rose Stalk (in-text plate, folio 16) from Six Fairy Tales",David Hockney,2678,"(British, born 1937)",(British),(1937),(0),(Male),"1969, published 1970",Etching from an illustrated book with thirty-nine etchings (twenty-six with aquatint and five with drypoint and aquatint),"plate: 11 1/4 x 5 1/16"" (28.6 x 12.9 cm); page: 17 11/16 × 12 3/16"" (45 × 31 cm)",Monroe Wheeler Fund,312.1972.A09,Illustrated Book,Drawings & Prints,1972-10-05,N,15343,,,,,,28.6,,,12.9,,
"Fundevogel: The Church Tower and the Clock (in-text plate, folio 17) from Six Fairy Tales",David Hockney,2678,"(British, born 1937)",(British),(1937),(0),(Male),"1969, published 1970",Etching and aquatint from an illustrated book with thirty-nine etchings (twenty-six with aquatint and five with drypoint and aquatint),"plate: 11 1/4 x 5 1/8"" (28.6 x 13 cm); page: 17 11/16 × 12 3/16"" (45 × 31 cm)",Monroe Wheeler Fund,312.1972.A10,Illustrated Book,Drawings & Prints,1972-10-05,N,15344,,,,,,28.6,,,13.0,,
"Fundevogel: The Lake (plate, folio 19) from Six Fairy Tales",David Hockney,2678,"(British, born 1937)",(British),(1937),(0),(Male),"1969, published 1970",Etching and aquatint from an illustrated book with thirty-nine etchings (twenty-six with aquatint and five with drypoint and aquatint),"composition (irreg.): 14 1/16 x 8"" (35.7 x 20.3 cm); page: 17 11/16 × 12 3/16"" (45 × 31 cm)",Monroe Wheeler Fund,312.1972.A11,Illustrated Book,Drawings & Prints,1972-10-05,N,15345,,,,,,35.7,,,20.3,,
"Rapunzel: Rapunzel Growing in the Garden (plate, folio 20) from Six Fairy Tales",David Hockney,2678,"(British, born 1937)",(British),(1937),(0),(Male),"1969, published 1970",Etching and aquatint from an illustrated book with thirty-nine etchings (twenty-six with aquatint and five with drypoint and aquatint),"composition (irreg.): 14 3/4 x 12 3/16"" (37.5 x 31 cm); page: 17 11/16 × 12 3/16"" (45 × 31 cm)",Monroe Wheeler Fund,312.1972.A12,Illustrated Book,Drawings & Prints,1972-10-05,N,15346,,,,,,37.5,,,31.0,,
"Rapunzel: The Enchantress in Her Garden (in-text plate, folio 22) from Six Fairy Tales",David Hockney,2678,"(British, born 1937)",(British),(1937),(0),(Male),"1969, published 1970",Etching and aquatint from an illustrated book with thirty-nine etchings (twenty-six with aquatint and five with drypoint and aquatint),"plate: 9 3/8 x 5 7/16"" (23.8 x 13.8 cm); page: 17 11/16 × 12 3/16"" (45 × 31 cm)",Monroe Wheeler Fund,312.1972.A13,Illustrated Book,Drawings & Prints,1972-10-05,N,15347,,,,,,23.8,,,13.8,,
"Rapunzel: The Enchantress with the Baby Rapunzel (in-text plate, folio 23) from Six Fairy Tales",David Hockney,2678,"(British, born 1937)",(British),(1937),(0),(Male),"1969, published 1970",Etching and aquatint from an illustrated book with thirty-nine etchings (twenty-six with aquatint and five with drypoint and aquatint),"plate: 10 7/8 x 9 3/8"" (27.7 x 23.8 cm); page: 17 11/16 × 12 3/16"" (45 × 31 cm)",Monroe Wheeler Fund,312.1972.A14,Illustrated Book,Drawings & Prints,1972-10-05,N,15348,,,,,,27.7,,,23.8,,
"Rapunzel: The Older Rapunzel(in-text plate, folio 24) from Six Fairy Tales",David Hockney,2678,"(British, born 1937)",(British),(1937),(0),(Male),"1969, published 1970",Etching and aquatint from an illustrated book with thirty-nine etchings (twenty-six with aquatint and five with drypoint and aquatint),"plate: 9 x 10"" (22.9 x 25.4 cm); page: 17 11/16 × 12 3/16"" (45 × 31 cm)",Monroe Wheeler Fund,312.1972.A15,Illustrated Book,Drawings & Prints,1972-10-05,N,15349,,,,,,22.9,,,25.4,,
