Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"7 x 4 1/2"" (17.8 x 11.4 cm)",Gift of MSGSSS,747.2014.5,Architecture,Architecture & Design,2014-10-06,Y,182046,http://www.moma.org/collection/works/182046,http://www.moma.org/media/W1siZiIsIjMzODE5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=65a90df517bd4915,,,,17.7800355601,,,11.43002286,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"7 x 4 1/2"" (17.8 x 11.4 cm)",Gift of MSGSSS,747.2014.5,Architecture,Architecture & Design,2014-10-06,Y,182046,http://www.moma.org/collection/works/182046,http://www.moma.org/media/W1siZiIsIjMzODE5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=65a90df517bd4915,,,,17.7800355601,,,11.43002286,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"7 x 4 1/2"" (17.8 x 11.4 cm)",Gift of MSGSSS,747.2014.5,Architecture,Architecture & Design,2014-10-06,Y,182046,http://www.moma.org/collection/works/182046,http://www.moma.org/media/W1siZiIsIjMzODE5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=65a90df517bd4915,,,,17.7800355601,,,11.43002286,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"7 x 4 1/2"" (17.8 x 11.4 cm)",Gift of MSGSSS,747.2014.5,Architecture,Architecture & Design,2014-10-06,Y,182046,http://www.moma.org/collection/works/182046,http://www.moma.org/media/W1siZiIsIjMzODE5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=65a90df517bd4915,,,,17.7800355601,,,11.43002286,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"7 x 4 1/2"" (17.8 x 11.4 cm)",Gift of MSGSSS,747.2014.5,Architecture,Architecture & Design,2014-10-06,Y,182046,http://www.moma.org/collection/works/182046,http://www.moma.org/media/W1siZiIsIjMzODE5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=65a90df517bd4915,,,,17.7800355601,,,11.43002286,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"7 x 4 1/2"" (17.8 x 11.4 cm)",Gift of MSGSSS,747.2014.5,Architecture,Architecture & Design,2014-10-06,Y,182046,http://www.moma.org/collection/works/182046,http://www.moma.org/media/W1siZiIsIjMzODE5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=65a90df517bd4915,,,,17.7800355601,,,11.43002286,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"7 x 9 1/4"" (17.8 x 23.5 cm)",Gift of MSGSSS,747.2014.6,Architecture,Architecture & Design,2014-10-06,Y,182047,http://www.moma.org/collection/works/182047,http://www.moma.org/media/W1siZiIsIjMzODE5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f433377bc73ff99a,,,,17.7800355601,,,23.4950469901,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"7 x 9 1/4"" (17.8 x 23.5 cm)",Gift of MSGSSS,747.2014.6,Architecture,Architecture & Design,2014-10-06,Y,182047,http://www.moma.org/collection/works/182047,http://www.moma.org/media/W1siZiIsIjMzODE5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f433377bc73ff99a,,,,17.7800355601,,,23.4950469901,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"7 x 9 1/4"" (17.8 x 23.5 cm)",Gift of MSGSSS,747.2014.6,Architecture,Architecture & Design,2014-10-06,Y,182047,http://www.moma.org/collection/works/182047,http://www.moma.org/media/W1siZiIsIjMzODE5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f433377bc73ff99a,,,,17.7800355601,,,23.4950469901,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"7 x 9 1/4"" (17.8 x 23.5 cm)",Gift of MSGSSS,747.2014.6,Architecture,Architecture & Design,2014-10-06,Y,182047,http://www.moma.org/collection/works/182047,http://www.moma.org/media/W1siZiIsIjMzODE5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f433377bc73ff99a,,,,17.7800355601,,,23.4950469901,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"7 x 9 1/4"" (17.8 x 23.5 cm)",Gift of MSGSSS,747.2014.6,Architecture,Architecture & Design,2014-10-06,Y,182047,http://www.moma.org/collection/works/182047,http://www.moma.org/media/W1siZiIsIjMzODE5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f433377bc73ff99a,,,,17.7800355601,,,23.4950469901,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"7 x 9 1/4"" (17.8 x 23.5 cm)",Gift of MSGSSS,747.2014.6,Architecture,Architecture & Design,2014-10-06,Y,182047,http://www.moma.org/collection/works/182047,http://www.moma.org/media/W1siZiIsIjMzODE5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f433377bc73ff99a,,,,17.7800355601,,,23.4950469901,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"9 7/16 x 7 1/16"" (24 x 18 cm)",Gift of MSGSSS,747.2014.7,Architecture,Architecture & Design,2014-10-06,Y,182048,http://www.moma.org/collection/works/182048,http://www.moma.org/media/W1siZiIsIjMzODE5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6b3675a349babfae,,,,24.0,,,18.0,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"9 7/16 x 7 1/16"" (24 x 18 cm)",Gift of MSGSSS,747.2014.7,Architecture,Architecture & Design,2014-10-06,Y,182048,http://www.moma.org/collection/works/182048,http://www.moma.org/media/W1siZiIsIjMzODE5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6b3675a349babfae,,,,24.0,,,18.0,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"9 7/16 x 7 1/16"" (24 x 18 cm)",Gift of MSGSSS,747.2014.7,Architecture,Architecture & Design,2014-10-06,Y,182048,http://www.moma.org/collection/works/182048,http://www.moma.org/media/W1siZiIsIjMzODE5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6b3675a349babfae,,,,24.0,,,18.0,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"9 7/16 x 7 1/16"" (24 x 18 cm)",Gift of MSGSSS,747.2014.7,Architecture,Architecture & Design,2014-10-06,Y,182048,http://www.moma.org/collection/works/182048,http://www.moma.org/media/W1siZiIsIjMzODE5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6b3675a349babfae,,,,24.0,,,18.0,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"9 7/16 x 7 1/16"" (24 x 18 cm)",Gift of MSGSSS,747.2014.7,Architecture,Architecture & Design,2014-10-06,Y,182048,http://www.moma.org/collection/works/182048,http://www.moma.org/media/W1siZiIsIjMzODE5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6b3675a349babfae,,,,24.0,,,18.0,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"9 7/16 x 7 1/16"" (24 x 18 cm)",Gift of MSGSSS,747.2014.7,Architecture,Architecture & Design,2014-10-06,Y,182048,http://www.moma.org/collection/works/182048,http://www.moma.org/media/W1siZiIsIjMzODE5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6b3675a349babfae,,,,24.0,,,18.0,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"6 5/8 x 9 3/8"" (16.8 x 23.8 cm)",Gift of MSGSSS,747.2014.8,Architecture,Architecture & Design,2014-10-06,Y,182049,http://www.moma.org/collection/works/182049,http://www.moma.org/media/W1siZiIsIjMzODE5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bdf3727506d1a2fa,,,,16.8275336551,,,23.8125476251,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"6 5/8 x 9 3/8"" (16.8 x 23.8 cm)",Gift of MSGSSS,747.2014.8,Architecture,Architecture & Design,2014-10-06,Y,182049,http://www.moma.org/collection/works/182049,http://www.moma.org/media/W1siZiIsIjMzODE5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bdf3727506d1a2fa,,,,16.8275336551,,,23.8125476251,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"6 5/8 x 9 3/8"" (16.8 x 23.8 cm)",Gift of MSGSSS,747.2014.8,Architecture,Architecture & Design,2014-10-06,Y,182049,http://www.moma.org/collection/works/182049,http://www.moma.org/media/W1siZiIsIjMzODE5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bdf3727506d1a2fa,,,,16.8275336551,,,23.8125476251,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"6 5/8 x 9 3/8"" (16.8 x 23.8 cm)",Gift of MSGSSS,747.2014.8,Architecture,Architecture & Design,2014-10-06,Y,182049,http://www.moma.org/collection/works/182049,http://www.moma.org/media/W1siZiIsIjMzODE5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bdf3727506d1a2fa,,,,16.8275336551,,,23.8125476251,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"6 5/8 x 9 3/8"" (16.8 x 23.8 cm)",Gift of MSGSSS,747.2014.8,Architecture,Architecture & Design,2014-10-06,Y,182049,http://www.moma.org/collection/works/182049,http://www.moma.org/media/W1siZiIsIjMzODE5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bdf3727506d1a2fa,,,,16.8275336551,,,23.8125476251,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"6 5/8 x 9 3/8"" (16.8 x 23.8 cm)",Gift of MSGSSS,747.2014.8,Architecture,Architecture & Design,2014-10-06,Y,182049,http://www.moma.org/collection/works/182049,http://www.moma.org/media/W1siZiIsIjMzODE5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bdf3727506d1a2fa,,,,16.8275336551,,,23.8125476251,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"6 5/8 x 9"" (16.8 x 22.9 cm)",Gift of MSGSSS,747.2014.9,Architecture,Architecture & Design,2014-10-06,Y,182050,http://www.moma.org/collection/works/182050,http://www.moma.org/media/W1siZiIsIjMzODE5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4d1ad57a6618284c,,,,16.8275336551,,,22.8600457201,,
"Barrio Piedrabuena, Buenos Aires, Argentina","Flora Manteola, Javier Sánchez Gómez, Josefa Santos, Justo Solsona, Rafael Viñoly, Carlos Sallaberry, Felipe Tarsitano","44160, 44161, 44162, 44163, 7229, 46149, 46151","(Argentine, born 1936) (Argentine, born 1936) (Argentine, born 1931) (Argentine, born 1931) (American, born Uruguay 1944) (Argentine) (Argentine)",(Argentine) (Argentine) (Argentine) (Argentine) (American) (Argentine) (Argentine),(1936) (1936) (1931) (1931) (1944) (0) (0),(0) (0) (0) (0) (0) (0) (0),(Female) (Male) (Female) (Male) (Male) (Male) (Male),1974,Gelatin silver print,"6 5/8 x 9"" (16.8 x 22.9 cm)",Gift of MSGSSS,747.2014.9,Architecture,Architecture & Design,2014-10-06,Y,182050,http://www.moma.org/collection/works/182050,http://www.moma.org/media/W1siZiIsIjMzODE5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4d1ad57a6618284c,,,,16.8275336551,,,22.8600457201,,
