Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Folio 24 from Igra v adu (A Game in Hell),Olga Rozanova,5066,"(Russian, 1886–1918)",(Russian),(1886),(1918),(Female),"1913–14, published 1914",Lithograph with lithographed manuscript text from an illustrated book with 28 lithographs (including cover) with lithographed manuscript text,"composition (irreg.): 6 1/4 × 4 7/16"" (15.9 × 11.2 cm); page: 6 3/4 × 4 7/8"" (17.1 × 12.4 cm)","Gift of Donald Karshan, in honor of The Museum's 50th Anniversary",872.1978.25,Illustrated Book,Drawings & Prints,1979-01-23,N,26871,,,,,,15.9,,,11.2,,
Folio 25 from Igra v adu (A Game in Hell),"Kazimir Malevich, Olga Rozanova, Various Artists","3710, 5066, 24409","(Russian, born Ukraine. 1878–1935) (Russian, 1886–1918)",(Russian) (Russian) (),(1878) (1886) (0),(1935) (1918) (0),(Male) (Female) (),"1913–14, published 1914",Lithographed manuscript text from an illustrated book with 28 lithographs (including cover) with lithographed manuscript text,"composition (irreg.): 5 7/8 × 3 15/16"" (15 × 10 cm); page: 6 15/16 × 4 7/8"" (17.7 × 12.4 cm)","Gift of Donald Karshan, in honor of The Museum's 50th Anniversary",872.1978.26,Illustrated Book,Drawings & Prints,1979-01-23,N,26872,,,,,,15.0,,,10.0,,
Folio 25 from Igra v adu (A Game in Hell),"Kazimir Malevich, Olga Rozanova, Various Artists","3710, 5066, 24409","(Russian, born Ukraine. 1878–1935) (Russian, 1886–1918)",(Russian) (Russian) (),(1878) (1886) (0),(1935) (1918) (0),(Male) (Female) (),"1913–14, published 1914",Lithographed manuscript text from an illustrated book with 28 lithographs (including cover) with lithographed manuscript text,"composition (irreg.): 5 7/8 × 3 15/16"" (15 × 10 cm); page: 6 15/16 × 4 7/8"" (17.7 × 12.4 cm)","Gift of Donald Karshan, in honor of The Museum's 50th Anniversary",872.1978.26,Illustrated Book,Drawings & Prints,1979-01-23,N,26872,,,,,,15.0,,,10.0,,
Plate (folio 26 verso) from Igra v adu (A Game in Hell),Olga Rozanova,5066,"(Russian, 1886–1918)",(Russian),(1886),(1918),(Female),"1913–14, published 1914",Lithograph from an illustrated book with 28 lithographs (including cover) with lithographed manuscript text,"composition (irreg.): 6 1/2 × 4"" (16.5 × 10.2 cm); page: 7 × 4 15/16"" (17.8 × 12.5 cm)","Gift of Donald Karshan, in honor of The Museum's 50th Anniversary",872.1978.27,Illustrated Book,Drawings & Prints,1979-01-23,N,26873,,,,,,16.5,,,10.2,,
Folio 27 from Igra v adu (A Game in Hell),"Kazimir Malevich, Olga Rozanova, Various Artists","3710, 5066, 24409","(Russian, born Ukraine. 1878–1935) (Russian, 1886–1918)",(Russian) (Russian) (),(1878) (1886) (0),(1935) (1918) (0),(Male) (Female) (),"1913–14, published 1914",Lithographed manuscript text from an illustrated book with 28 lithographs (including cover) with lithographed manuscript text,"composition (irreg.): 6 5/16 × 3 3/4"" (16 × 9.5 cm); page: 7 1/16 × 4 7/8"" (17.9 × 12.4 cm)","Gift of Donald Karshan, in honor of The Museum's 50th Anniversary",872.1978.28,Illustrated Book,Drawings & Prints,1979-01-23,N,26874,,,,,,16.0,,,9.5,,
Folio 27 from Igra v adu (A Game in Hell),"Kazimir Malevich, Olga Rozanova, Various Artists","3710, 5066, 24409","(Russian, born Ukraine. 1878–1935) (Russian, 1886–1918)",(Russian) (Russian) (),(1878) (1886) (0),(1935) (1918) (0),(Male) (Female) (),"1913–14, published 1914",Lithographed manuscript text from an illustrated book with 28 lithographs (including cover) with lithographed manuscript text,"composition (irreg.): 6 5/16 × 3 3/4"" (16 × 9.5 cm); page: 7 1/16 × 4 7/8"" (17.9 × 12.4 cm)","Gift of Donald Karshan, in honor of The Museum's 50th Anniversary",872.1978.28,Illustrated Book,Drawings & Prints,1979-01-23,N,26874,,,,,,16.0,,,9.5,,
Folio 2 verso from Igra v adu (A Game in Hell),Olga Rozanova,5066,"(Russian, 1886–1918)",(Russian),(1886),(1918),(Female),"1913–14, published 1914",Lithograph with lithographed manuscript text from an illustrated book with 28 lithographs (including cover) with lithographed manuscript text,"composition (irreg.): 6 1/2 × 4 5/8"" (16.5 × 11.7 cm); page: 7 1/16 × 5"" (17.9 × 12.7 cm)","Gift of Donald Karshan, in honor of The Museum's 50th Anniversary",872.1978.3,Illustrated Book,Drawings & Prints,1979-01-23,N,26875,,,,,,16.5,,,11.7,,
Folio 3 from Igra v adu (A Game in Hell),Olga Rozanova,5066,"(Russian, 1886–1918)",(Russian),(1886),(1918),(Female),"1913–14, published 1914",Lithograph with lithographed manuscript text from an illustrated book with 28 lithographs (including cover) with lithographed manuscript text,"composition (irreg.): 6 9/16 × 4 7/16"" (16.7 × 11.3 cm); page: 7 1/16 × 5"" (17.9 × 12.7 cm)","Gift of Donald Karshan, in honor of The Museum's 50th Anniversary",872.1978.4,Illustrated Book,Drawings & Prints,1979-01-23,N,26876,,,,,,16.7,,,11.3,,
Folio 4 verso from Igra v adu (A Game in Hell),"Kazimir Malevich, Olga Rozanova, Various Artists","3710, 5066, 24409","(Russian, born Ukraine. 1878–1935) (Russian, 1886–1918)",(Russian) (Russian) (),(1878) (1886) (0),(1935) (1918) (0),(Male) (Female) (),"1913–14, published 1914",Lithographed manuscript text from an illustrated book with 28 lithographs (including cover) with lithographed manuscript text,"composition (irreg.): 6 1/8 × 4 7/16"" (15.6 × 11.3 cm); page: 7 1/16 × 4 7/8"" (17.9 × 12.4 cm)","Gift of Donald Karshan, in honor of The Museum's 50th Anniversary",872.1978.5,Illustrated Book,Drawings & Prints,1979-01-23,N,26877,,,,,,15.6,,,11.3,,
Folio 4 verso from Igra v adu (A Game in Hell),"Kazimir Malevich, Olga Rozanova, Various Artists","3710, 5066, 24409","(Russian, born Ukraine. 1878–1935) (Russian, 1886–1918)",(Russian) (Russian) (),(1878) (1886) (0),(1935) (1918) (0),(Male) (Female) (),"1913–14, published 1914",Lithographed manuscript text from an illustrated book with 28 lithographs (including cover) with lithographed manuscript text,"composition (irreg.): 6 1/8 × 4 7/16"" (15.6 × 11.3 cm); page: 7 1/16 × 4 7/8"" (17.9 × 12.4 cm)","Gift of Donald Karshan, in honor of The Museum's 50th Anniversary",872.1978.5,Illustrated Book,Drawings & Prints,1979-01-23,N,26877,,,,,,15.6,,,11.3,,
Plate (folio 5) from Igra v adu (A Game in Hell),Olga Rozanova,5066,"(Russian, 1886–1918)",(Russian),(1886),(1918),(Female),"1913–14, published 1914",Lithograph from an illustrated book with 28 lithographs (including cover) with lithographed manuscript text,"composition (irreg.): 6 7/16 × 4 11/16"" (16.3 × 11.9 cm); page: 7 1/16 × 4 7/8"" (17.9 × 12.4 cm)","Gift of Donald Karshan, in honor of The Museum's 50th Anniversary",872.1978.6,Illustrated Book,Drawings & Prints,1979-01-23,N,26878,,,,,,16.3,,,11.9,,
Folio 6 verso from Igra v adu (A Game in Hell),Olga Rozanova,5066,"(Russian, 1886–1918)",(Russian),(1886),(1918),(Female),"1913–14, published 1914",Lithograph with lithographed manuscript text from an illustrated book with 28 lithographs (including cover) with lithographed manuscript text,"composition (irreg.): 6 11/16 × 4 7/8"" (17 × 12.4 cm); page: 6 7/8 × 4 7/8"" (17.5 × 12.4 cm)","Gift of Donald Karshan, in honor of The Museum's 50th Anniversary",872.1978.7,Illustrated Book,Drawings & Prints,1979-01-23,N,26879,,,,,,17.0,,,12.4,,
Folio 7 from Igra v adu (A Game in Hell),"Kazimir Malevich, Olga Rozanova, Various Artists","3710, 5066, 24409","(Russian, born Ukraine. 1878–1935) (Russian, 1886–1918)",(Russian) (Russian) (),(1878) (1886) (0),(1935) (1918) (0),(Male) (Female) (),"1913–14, published 1914",Lithographed manuscript text from an illustrated book with 28 lithographs (including cover) with lithographed manuscript text,"composition (irreg.): 6 × 3 7/8"" (15.3 × 9.8 cm); page: 6 7/8 × 4 7/8"" (17.5 × 12.4 cm)","Gift of Donald Karshan, in honor of The Museum's 50th Anniversary",872.1978.8,Illustrated Book,Drawings & Prints,1979-01-23,N,26880,,,,,,15.3,,,9.8,,
Folio 7 from Igra v adu (A Game in Hell),"Kazimir Malevich, Olga Rozanova, Various Artists","3710, 5066, 24409","(Russian, born Ukraine. 1878–1935) (Russian, 1886–1918)",(Russian) (Russian) (),(1878) (1886) (0),(1935) (1918) (0),(Male) (Female) (),"1913–14, published 1914",Lithographed manuscript text from an illustrated book with 28 lithographs (including cover) with lithographed manuscript text,"composition (irreg.): 6 × 3 7/8"" (15.3 × 9.8 cm); page: 6 7/8 × 4 7/8"" (17.5 × 12.4 cm)","Gift of Donald Karshan, in honor of The Museum's 50th Anniversary",872.1978.8,Illustrated Book,Drawings & Prints,1979-01-23,N,26880,,,,,,15.3,,,9.8,,
Folio 8 verso from Igra v adu (A Game in Hell),Olga Rozanova,5066,"(Russian, 1886–1918)",(Russian),(1886),(1918),(Female),"1913–14, published 1914",Lithograph with lithographed manuscript text from an illustrated book with 28 lithographs (including cover) with lithographed manuscript text,"composition (irreg.): 6 15/16 × 4 3/8"" (17.6 × 11.1 cm); page: 7 × 4 7/8"" (17.8 × 12.4 cm)","Gift of Donald Karshan, in honor of The Museum's 50th Anniversary",872.1978.9,Illustrated Book,Drawings & Prints,1979-01-23,N,26881,,,,,,17.6,,,11.1,,
Tri kozla,Vladimir Lebedev,12945,"(Russian, 1891–1967)",(Russian),(1891),(1967),(Male),1923,Illustrated book,"Page: 10 7/16 x 7 5/8"" (26.5 x 19.3 cm)",Gift of The Judith Rothschild Foundation,873.2001,Illustrated Book,Drawings & Prints,2001-01-24,N,26882,,,,,,26.5,,,19.3,,
Usatyi polosatyi,Vladimir Lebedev,12945,"(Russian, 1891–1967)",(Russian),(1891),(1967),(Male),1931,Illustrated book,"Page: 11 5/16 x 8 13/16"" (28.7 x 22.4 cm)",Gift of The Judith Rothschild Foundation,874.2001,Illustrated Book,Drawings & Prints,2001-01-24,N,26922,,,,,,28.7,,,22.4,,
Verkhom,Vladimir Lebedev,12945,"(Russian, 1891–1967)",(Russian),(1891),(1967),(Male),1928,Illustrated book,"Page: 8 13/16 x 10 7/8"" (22.4 x 27.7 cm)",Gift of The Judith Rothschild Foundation,875.2001,Illustrated Book,Drawings & Prints,2001-01-24,N,26924,,,,,,22.4,,,27.7,,
Composition (photogram) for flyleaf,Varvara Rodchenko,8476,"(Russian, 1925–2019)",(Russian),(1925),(2019),(Female),1985,Gelatin silver print,"sheet: 5 7/16 x 8 11/16"" (13.8 x 22 cm)",Gift of The Judith Rothschild Foundation (Donation of Varvara Rodchenko),878.2001,Illustrated Book,Drawings & Prints,2001-01-24,N,26945,,,,,,13.8,,,22.0,,
Award for an outstanding shockworker,Alexander Liubimov,24018,"(Russian, 1879–1955)",(Russian),(1879),(1955),(Male),1931,Offset lithograph,"Sheet: 12 5/16 x 8 1/2"" (31.2 x 21.6 cm)",Gift of The Judith Rothschild Foundation,881.2001,Print,Drawings & Prints,2001-01-24,Y,26963,http://www.moma.org/collection/works/26963,http://www.moma.org/media/W1siZiIsIjI2MjkwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=08cf469cc29475f9,,,,31.2,,,21.6,,
Study for cover of Beloe-chernoe (White and Black),Varvara Rodchenko,8476,"(Russian, 1925–2019)",(Russian),(1925),(2019),(Female),1965,Relief halftone with embossing and ink additions,"sheet (folded): 7 × 5 1/2"" (17.8 × 14 cm)",Gift of The Judith Rothschild Foundation (Donation of Varvara Rodchenko),883.2001,Print,Drawings & Prints,2001-01-24,Y,27005,http://www.moma.org/collection/works/27005,http://www.moma.org/media/W1siZiIsIjI0NzkxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8102d6c386570de1,,,,17.8,,,14.0,,
Dustjacket for Prodlennyi polden',Varvara Rodchenko,8476,"(Russian, 1925–2019)",(Russian),(1925),(2019),(Female),1971,,"Sheet: 6 1/2 x 5 5/16"" (16.5 x 13.5 cm) (folded)",Gift of The Judith Rothschild Foundation (Donation of Varvara Rodchenko),884.2001,Illustrated Book,Drawings & Prints,2001-01-24,N,27010,,,,,,16.5,,,13.5,,
Untitled (photogram),Varvara Rodchenko,8476,"(Russian, 1925–2019)",(Russian),(1925),(2019),(Female),1985,Gelatin silver print,"Sheet: 7 3/4 x 5 9/16"" (19.7 x 14.2 cm)",Gift of The Judith Rothschild Foundation (Donation of Varvara Rodchenko),885.2001,Illustrated Book,Drawings & Prints,2001-01-24,N,27082,,,,,,19.7,,,14.2,,
Untitled illustration (photogram) for Kniga liriki,Varvara Rodchenko,8476,"(Russian, 1925–2019)",(Russian),(1925),(2019),(Female),1966,Gelatin silver print,"Sheet: 8 x 5 3/4"" (20.3 x 14.6 cm)",Gift of The Judith Rothschild Foundation (Donation of Varvara Rodchenko),886.2001,Illustrated Book,Drawings & Prints,2001-01-24,N,27107,,,,,,20.3,,,14.6,,
Untitled illustration (photogram) for Kniga liriki,Varvara Rodchenko,8476,"(Russian, 1925–2019)",(Russian),(1925),(2019),(Female),1966,Gelatin silver print,"Sheet: 6 1/4 x 3 9/16"" (15.9 x 9.1 cm)",Gift of The Judith Rothschild Foundation (Donation of Varvara Rodchenko),887.2001,Illustrated Book,Drawings & Prints,2001-01-24,N,27230,,,,,,15.9,,,9.1,,
Illustration for lyric verse of Bella Akhmadulina,"Varvara Rodchenko, Nikolai Lavrent'ev","8476, 8475","(Russian, 1925–2019) (Russian)",(Russian) (Russian),(1925) (0),(2019) (0),(Female) (Male),1978,Gelatin silver print,"Sheet: 8 1/8 x 6 1/8"" (20.6 x 15.5 cm)",Gift of The Judith Rothschild Foundation (Donation of Varvara Rodchenko),888.2001,Illustrated Book,Drawings & Prints,2001-01-24,N,27254,,,,,,20.6,,,15.5,,
Illustration for lyric verse of Bella Akhmadulina,"Varvara Rodchenko, Nikolai Lavrent'ev","8476, 8475","(Russian, 1925–2019) (Russian)",(Russian) (Russian),(1925) (0),(2019) (0),(Female) (Male),1978,Gelatin silver print,"Sheet: 8 1/8 x 6 1/8"" (20.6 x 15.5 cm)",Gift of The Judith Rothschild Foundation (Donation of Varvara Rodchenko),888.2001,Illustrated Book,Drawings & Prints,2001-01-24,N,27254,,,,,,20.6,,,15.5,,
"Illustrations for Great Plan, an album about forest planting in deserts and fields (never published)","V. Gruental, Nikolai Lavrent'ev, Varvara Rodchenko, Varvara Stepanova","24014, 8475, 8476, 5643","(Russian) (Russian, 1925–2019) (Russian, 1894–1958)",() (Russian) (Russian) (Russian),(0) (0) (1925) (1894),(0) (0) (2019) (1958),() (Male) (Female) (Female),1948,5 gelatin silver prints and 2 gelatin silver prints cut-and-pasted together,"Sheets of various dimensions: from 1 1/2 x 4 3/4"" (3.8 x 12.1 cm) (irreg.) to 7 1/2 x 5 9/16"" (19 x 14.2 cm)",Gift of The Judith Rothschild Foundation (Donation of Varvara Rodchenko),889.2001.1-6,Illustrated Book,Drawings & Prints,2001-01-24,N,27263,,,,,,19.0500381001,,,14.1287782576,,
"Illustrations for Great Plan, an album about forest planting in deserts and fields (never published)","V. Gruental, Nikolai Lavrent'ev, Varvara Rodchenko, Varvara Stepanova","24014, 8475, 8476, 5643","(Russian) (Russian, 1925–2019) (Russian, 1894–1958)",() (Russian) (Russian) (Russian),(0) (0) (1925) (1894),(0) (0) (2019) (1958),() (Male) (Female) (Female),1948,5 gelatin silver prints and 2 gelatin silver prints cut-and-pasted together,"Sheets of various dimensions: from 1 1/2 x 4 3/4"" (3.8 x 12.1 cm) (irreg.) to 7 1/2 x 5 9/16"" (19 x 14.2 cm)",Gift of The Judith Rothschild Foundation (Donation of Varvara Rodchenko),889.2001.1-6,Illustrated Book,Drawings & Prints,2001-01-24,N,27263,,,,,,19.0500381001,,,14.1287782576,,
"Illustrations for Great Plan, an album about forest planting in deserts and fields (never published)","V. Gruental, Nikolai Lavrent'ev, Varvara Rodchenko, Varvara Stepanova","24014, 8475, 8476, 5643","(Russian) (Russian, 1925–2019) (Russian, 1894–1958)",() (Russian) (Russian) (Russian),(0) (0) (1925) (1894),(0) (0) (2019) (1958),() (Male) (Female) (Female),1948,5 gelatin silver prints and 2 gelatin silver prints cut-and-pasted together,"Sheets of various dimensions: from 1 1/2 x 4 3/4"" (3.8 x 12.1 cm) (irreg.) to 7 1/2 x 5 9/16"" (19 x 14.2 cm)",Gift of The Judith Rothschild Foundation (Donation of Varvara Rodchenko),889.2001.1-6,Illustrated Book,Drawings & Prints,2001-01-24,N,27263,,,,,,19.0500381001,,,14.1287782576,,
1219. Illustrations for Poemy-vospominaniia. Maksim Gor'kii. Vladimir Maiakovskii,"Varvara Rodchenko, Nikolai Lavrent'ev","8476, 8475","(Russian, 1925–2019) (Russian)",(Russian) (Russian),(1925) (0),(2019) (0),(Female) (Male),1973,Seven gelatin silver prints,"Sheets: Dimensions: Various from 7 15/16 x 5 1/2"" (20.2 x 13.9 cm) to 8 3/8 x 5 13/16"" (21.3 x 14.8 cm)",Gift of The Judith Rothschild Foundation (Donation of Varvara Rodchenko),890.2001.1-7,Illustrated Book,Drawings & Prints,2001-01-24,N,27265,,,,,,21.2725425451,,,14.7637795276,,
1219. Illustrations for Poemy-vospominaniia. Maksim Gor'kii. Vladimir Maiakovskii,"Varvara Rodchenko, Nikolai Lavrent'ev","8476, 8475","(Russian, 1925–2019) (Russian)",(Russian) (Russian),(1925) (0),(2019) (0),(Female) (Male),1973,Seven gelatin silver prints,"Sheets: Dimensions: Various from 7 15/16 x 5 1/2"" (20.2 x 13.9 cm) to 8 3/8 x 5 13/16"" (21.3 x 14.8 cm)",Gift of The Judith Rothschild Foundation (Donation of Varvara Rodchenko),890.2001.1-7,Illustrated Book,Drawings & Prints,2001-01-24,N,27265,,,,,,21.2725425451,,,14.7637795276,,
Postcard advertisement for Kinokalendar',Varvara Rodchenko,8476,"(Russian, 1925–2019)",(Russian),(1925),(2019),(Female),1967,Letterpress,"Sheet: 6 3/4 x 5 1/2"" (17.1 x 14 cm) (folded)",Gift of The Judith Rothschild Foundation (Donation of Varvara Rodchenko),891.2001,Illustrated Book,Drawings & Prints,2001-01-24,N,27350,,,,,,17.1,,,14.0,,
Study (photogram) for cover of Prodlennyi polden',Varvara Rodchenko,8476,"(Russian, 1925–2019)",(Russian),(1925),(2019),(Female),1971,Gelatin silver print,"Sheet: 7 1/8 x 5 11/16"" (18.1 x 14.5 cm)",Gift of The Judith Rothschild Foundation (Donation of Varvara Rodchenko),895.2001,Illustrated Book,Drawings & Prints,2001-01-24,N,27408,,,,,,18.1,,,14.5,,
Patriotic propaganda postcards with verse by Vladimir Mayakovsky,Kazimir Malevich,3710,"(Russian, born Ukraine. 1878–1935)",(Russian),(1878),(1935),(Male),1914,6 postcards with lithographed illustrations,"Sheet: 5 9/16 x 3 9/16"" (14.2 x 9 cm) (each)",Gift of The Judith Rothschild Foundation,896.2001.1-6,Illustrated Book,Drawings & Prints,2001-01-24,N,27423,,,,,,14.2,,,9.0,,
Study (photogram) for cover of Gornye zori,Varvara Rodchenko,8476,"(Russian, 1925–2019)",(Russian),(1925),(2019),(Female),1972,Gelatin silver print with cut-and-pasted gelatin silver print additions,"Sheet: 6 5/8 x 5 3/16"" (16.9 x 13.1 cm)",Gift of The Judith Rothschild Foundation (Donation of Varvara Rodchenko),898.2001,Illustrated Book,Drawings & Prints,2001-01-24,N,27455,,,,,,16.9,,,13.1,,
Untitled (Varvara Stepanova),Aleksandr Rodchenko,4975,"(Russian, 1891–1956)",(Russian),(1891),(1956),(Male),1929-1930,Gelatin silver print,"sheet: 5 9/16 x 3 3/4"" (14.2 x 9.6 cm)",Gift of The Judith Rothschild Foundation (Anonymous donation),899.2001,Illustrated Book,Drawings & Prints,2001-01-24,N,27465,,,,,,14.2,,,9.6,,
Printer's proof for cover for Neokonchennye spory (Unfinished Argument),Varvara Rodchenko,8476,"(Russian, 1925–2019)",(Russian),(1925),(2019),(Female),c. 1978,Letterpress,"sheet: 7 1/2 x 11 5/16"" (19 x 28.8 cm)",Gift of The Judith Rothschild Foundation (Donation of Varvara Rodchenko),901.2001,Print,Drawings & Prints,2001-01-24,Y,27529,http://www.moma.org/collection/works/27529,http://www.moma.org/media/W1siZiIsIjI0NzkyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f3dcdcf4d7eefeeb,,,,19.0,,,28.8,,
Kniga liriki,Varvara Rodchenko,8476,"(Russian, 1925–2019)",(Russian),(1925),(2019),(Female),1966,,"Page: 8 5/16 x 6 1/2"" (21.1 x 16.6 cm) (each)",Gift of The Judith Rothschild Foundation (Donation of Varvara Rodchenko),902.2001,Illustrated Book,Drawings & Prints,2001-01-24,N,27557,,,,,,21.1,,,16.6,,
Poemy-vospominaniia. Maksim Gor'kii. Vladimir Maiakovskii,"Varvara Rodchenko, Nikolai Lavrent'ev","8476, 8475","(Russian, 1925–2019) (Russian)",(Russian) (Russian),(1925) (0),(2019) (0),(Female) (Male),1973,,"Page: 7 13/16 x 4 3/4"" (19.8 x 12 cm) (each)",Gift of The Judith Rothschild Foundation (Donation of Varvara Rodchenko),903.2001,Illustrated Book,Drawings & Prints,2001-01-24,N,27600,,,,,,19.8,,,12.0,,
Poemy-vospominaniia. Maksim Gor'kii. Vladimir Maiakovskii,"Varvara Rodchenko, Nikolai Lavrent'ev","8476, 8475","(Russian, 1925–2019) (Russian)",(Russian) (Russian),(1925) (0),(2019) (0),(Female) (Male),1973,,"Page: 7 13/16 x 4 3/4"" (19.8 x 12 cm) (each)",Gift of The Judith Rothschild Foundation (Donation of Varvara Rodchenko),903.2001,Illustrated Book,Drawings & Prints,2001-01-24,N,27600,,,,,,19.8,,,12.0,,
Stikhi raznykh let. Iz neizdannogo,Varvara Rodchenko,8476,"(Russian, 1925–2019)",(Russian),(1925),(2019),(Female),1988,,"Page: 8 3/8 x 5 7/16"" (21.3 x 13.8 cm) (each)",Gift of The Judith Rothschild Foundation (Donation of Varvara Rodchenko),904.2001,Illustrated Book,Drawings & Prints,2001-01-24,N,27710,,,,,,21.3,,,13.8,,
Pikasso i okrestnosti (Picasso and Environs),Alexandra Exter,1784,"(Russian, 1882–1949)",(Russian),(1882),(1949),(Female),1917,Book,"page (each, irreg.): 10 5/8 x 8"" (27 x 20.3 cm)",Gift of The Judith Rothschild Foundation,909.2001,Illustrated Book,Drawings & Prints,2001-01-24,Y,27983,http://www.moma.org/collection/works/27983,http://www.moma.org/media/W1siZiIsIjI0ODMwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=78758cb0f395eb23,,,,27.0,,,20.3,,
"Riav! Perchatki, 1908-1914","David Burliuk, Kazimir Malevich","877, 3710","(Ukrainian, 1882–1967) (Russian, born Ukraine. 1878–1935)",(Ukrainian) (Russian),(1882) (1878),(1967) (1935),(Male) (Male),1914,,"Page: 9 11/16 x 6 11/16"" (24.6 x 17 cm)",Gift of The Judith Rothschild Foundation,910.2001,Illustrated Book,Drawings & Prints,2001-01-24,N,27992,,,,,,24.6,,,17.0,,
"Strelets (The Archer), vol. 1","David Burliuk, Vladimir Burliuk, Nikolai Kul'bin, Aristarkh Lentulov, Aleksei Remizov, Olga Rozanova, Maria Siniakova, Various Artists","877, 12001, 12171, 23413, 14185, 5066, 12074, 24409","(Ukrainian, 1882–1967) (Ukrainian, 1886–1917) (Russian, 1868–1917) (Russian, 1882–1943) (Russian, 1877–1957) (Russian, 1886–1918) (Russian, 1898–1989)",(Ukrainian) (Ukrainian) (Russian) (Russian) () (Russian) (Russian) (),(1882) (1886) (1868) (1882) (1877) (1886) (1898) (0),(1967) (1917) (1917) (1943) (1957) (1918) (1989) (0),(Male) (Male) (Male) (Male) (Male) (Female) (Female) (),1915,Journal,"page (each): 10 1/16 x 7 1/2"" (25.5 x 19 cm)",Gift of The Judith Rothschild Foundation (Donation of Tamar Cohen and David Slatoff),911.2001.A,Illustrated Book,Drawings & Prints,2001-01-24,Y,28000,http://www.moma.org/collection/works/28000,http://www.moma.org/media/W1siZiIsIjI0ODMwNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6b3be86c5a3103e7,,,,25.5,,,19.0,,
"Strelets (The Archer), vol. 1","David Burliuk, Vladimir Burliuk, Nikolai Kul'bin, Aristarkh Lentulov, Aleksei Remizov, Olga Rozanova, Maria Siniakova, Various Artists","877, 12001, 12171, 23413, 14185, 5066, 12074, 24409","(Ukrainian, 1882–1967) (Ukrainian, 1886–1917) (Russian, 1868–1917) (Russian, 1882–1943) (Russian, 1877–1957) (Russian, 1886–1918) (Russian, 1898–1989)",(Ukrainian) (Ukrainian) (Russian) (Russian) () (Russian) (Russian) (),(1882) (1886) (1868) (1882) (1877) (1886) (1898) (0),(1967) (1917) (1917) (1943) (1957) (1918) (1989) (0),(Male) (Male) (Male) (Male) (Male) (Female) (Female) (),1915,Journal,"page (each): 10 1/16 x 7 1/2"" (25.5 x 19 cm)",Gift of The Judith Rothschild Foundation (Donation of Tamar Cohen and David Slatoff),911.2001.A,Illustrated Book,Drawings & Prints,2001-01-24,Y,28000,http://www.moma.org/collection/works/28000,http://www.moma.org/media/W1siZiIsIjI0ODMwNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6b3be86c5a3103e7,,,,25.5,,,19.0,,
"Strelets (The Archer), vol. 1","David Burliuk, Vladimir Burliuk, Nikolai Kul'bin, Aristarkh Lentulov, Aleksei Remizov, Olga Rozanova, Maria Siniakova, Various Artists","877, 12001, 12171, 23413, 14185, 5066, 12074, 24409","(Ukrainian, 1882–1967) (Ukrainian, 1886–1917) (Russian, 1868–1917) (Russian, 1882–1943) (Russian, 1877–1957) (Russian, 1886–1918) (Russian, 1898–1989)",(Ukrainian) (Ukrainian) (Russian) (Russian) () (Russian) (Russian) (),(1882) (1886) (1868) (1882) (1877) (1886) (1898) (0),(1967) (1917) (1917) (1943) (1957) (1918) (1989) (0),(Male) (Male) (Male) (Male) (Male) (Female) (Female) (),1915,Journal,"page (each): 10 1/16 x 7 1/2"" (25.5 x 19 cm)",Gift of The Judith Rothschild Foundation (Donation of Tamar Cohen and David Slatoff),911.2001.A,Illustrated Book,Drawings & Prints,2001-01-24,Y,28000,http://www.moma.org/collection/works/28000,http://www.moma.org/media/W1siZiIsIjI0ODMwNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6b3be86c5a3103e7,,,,25.5,,,19.0,,
